transaction_id,customer_id,store_id,date,time,drink_type,food_item,drink_price,food_price,payment_method,order_method,total_amount
833,395,5,2024-07-24 10:53,10:53:48,Tea,Croissant,6.10,8.00,Mobile,In-Store,14.10
834,191,5,2024-12-09 10:16,10:16:26,Latte,Croissant,6.11,1.95,Mobile,In-Store,8.07
835,405,2,2024-08-05 23:06,23:06:49,Tea,Croissant,4.76,6.11,Mobile,In-Store,10.86
836,308,1,2025-01-10 5:19,5:19:16,Americano,Protein Box,4.83,4.69,Mobile,In-Store,9.52
837,256,3,2024-03-14 2:05,2:05:38,Hot Chocolate,None,4.41,2.09,Mobile,Mobile App,6.50
838,183,2,2025-01-21 23:24,23:24:06,Mocha,Oatmeal,5.65,7.86,Mobile,Mobile App,13.51
839,117,1,2024-10-16 8:02,8:02:00,Tea,None,4.58,7.18,Mobile,In-Store,11.76
840,282,5,2024-05-31 10:22,10:22:35,Latte,Protein Box,4.30,1.03,Card,Mobile App,5.33
841,196,1,2024-08-14 4:17,4:17:19,Hot Chocolate,Cookie,4.80,0.21,Cash,In-Store,5.01
842,34,1,2024-05-02 15:09,15:09:45,Tea,Cookie,3.77,5.51,Mobile,In-Store,9.28
843,52,1,2024-06-14 8:30,8:30:56,Frappuccino,Protein Box,5.74,4.83,Mobile,In-Store,10.57
844,112,3,2025-02-20 11:13,11:13:05,Latte,Cake Pop,3.54,7.49,Mobile,In-Store,11.02
845,252,1,2024-10-21 0:29,0:29:49,Mocha,Protein Box,5.43,1.87,Mobile,In-Store,7.31
846,82,3,2024-06-05 20:58,20:58:52,Frappuccino,Muffin,4.05,0.68,Card,Mobile App,4.72
847,232,5,2025-01-18 4:11,4:11:21,Latte,Oatmeal,4.20,2.07,Card,In-Store,6.27
848,227,3,2024-03-10 8:49,8:49:35,Espresso,Cake Pop,5.41,0.15,Card,Mobile App,5.56
849,233,5,2024-11-30 5:47,5:47:51,Cappuccino,Bagel,6.48,0.29,Mobile,In-Store,6.77
850,221,5,2025-01-02 20:10,20:10:37,Latte,Sandwich,5.83,7.32,Mobile,In-Store,13.15
851,436,3,2024-09-03 20:56,20:56:41,Mocha,Muffin,4.18,2.82,Cash,Mobile App,6.99
852,413,2,2024-11-28 10:56,10:56:58,Cold Brew,None,4.03,3.29,Mobile,In-Store,7.31
853,422,4,2024-12-23 1:04,1:04:15,Cappuccino,Oatmeal,6.10,0.15,Mobile,Mobile App,6.25
854,42,1,2024-09-08 8:59,8:59:46,Hot Chocolate,Bagel,4.83,2.16,Cash,Mobile App,7.00
855,21,4,2024-11-01 15:28,15:28:44,Latte,Protein Box,3.91,6.44,Card,In-Store,10.35
856,42,1,2025-01-22 8:17,8:17:50,Cappuccino,Oatmeal,6.09,4.92,Card,Mobile App,11.01
857,397,1,2024-08-22 21:04,21:04:13,Tea,None,5.95,6.03,Mobile,Mobile App,11.98
858,113,5,2025-02-13 10:41,10:41:11,Latte,Oatmeal,6.45,3.58,Mobile,In-Store,10.03
859,105,1,2024-03-09 16:38,16:38:40,Frappuccino,Cookie,6.23,2.48,Mobile,In-Store,8.71
860,192,1,2024-06-27 20:24,20:24:32,Mocha,Bagel,6.06,3.86,Card,Mobile App,9.92
861,17,3,2024-02-28 10:52,10:52:31,Americano,Muffin,3.66,2.58,Mobile,Mobile App,6.24
862,120,4,2024-07-10 11:42,11:42:04,Americano,Protein Box,3.81,6.71,Card,In-Store,10.53
863,393,3,2024-05-10 1:10,1:10:50,Mocha,Croissant,5.21,2.38,Card,Mobile App,7.59
864,425,1,2024-06-18 16:09,16:09:54,Cold Brew,Oatmeal,5.09,5.28,Mobile,Mobile App,10.37
865,129,5,2024-11-06 0:10,0:10:28,Mocha,Protein Box,4.87,1.10,Mobile,In-Store,5.97
866,130,3,2024-11-16 4:33,4:33:50,Tea,Cookie,4.69,5.49,Mobile,In-Store,10.19
867,60,3,2024-06-29 8:11,8:11:46,Mocha,None,4.79,7.31,Card,In-Store,12.10
868,48,2,2024-09-15 15:35,15:35:14,Mocha,None,5.21,4.87,Card,Mobile App,10.08
869,29,1,2024-08-28 17:38,17:38:37,Cappuccino,Sandwich,3.51,4.48,Card,In-Store,7.99
870,97,5,2025-01-22 9:11,9:11:50,Hot Chocolate,Bagel,4.28,7.69,Mobile,In-Store,11.97
871,10,3,2024-12-04 23:55,23:55:25,Americano,Croissant,5.05,5.02,Mobile,Mobile App,10.07
872,242,3,2024-04-17 10:02,10:02:03,Cold Brew,Cookie,5.67,2.08,Card,Mobile App,7.74
873,314,5,2024-05-29 12:19,12:19:50,Cappuccino,Cookie,4.02,2.34,Mobile,In-Store,6.36
874,444,1,2024-05-31 14:46,14:46:27,Americano,Cake Pop,5.14,5.64,Card,In-Store,10.78
875,232,2,2024-02-24 23:24,23:24:07,Hot Chocolate,Muffin,5.64,5.88,Card,In-Store,11.53
876,277,3,2024-10-23 23:41,23:41:58,Mocha,Oatmeal,4.83,2.43,Mobile,In-Store,7.26
877,284,2,2024-04-02 9:54,9:54:13,Hot Chocolate,Cake Pop,3.58,2.76,Mobile,In-Store,6.34
878,203,4,2024-05-09 19:47,19:47:47,Americano,Sandwich,4.85,7.93,Mobile,In-Store,12.78
879,247,1,2024-12-24 16:20,16:20:14,Espresso,Cake Pop,4.39,0.82,Mobile,Mobile App,5.20
880,290,4,2024-07-08 11:01,11:01:19,Latte,Protein Box,6.29,3.24,Card,Mobile App,9.53
881,264,4,2024-08-22 18:50,18:50:08,Latte,Cookie,3.87,0.50,Card,In-Store,4.37
882,443,4,2024-10-12 14:50,14:50:49,Frappuccino,Cookie,5.46,6.57,Card,In-Store,12.03
883,214,1,2024-10-31 14:52,14:52:43,Tea,Muffin,3.66,0.74,Card,In-Store,4.40
884,200,1,2024-12-11 0:29,0:29:25,Hot Chocolate,Protein Box,4.84,5.39,Mobile,In-Store,10.23
885,433,5,2024-03-15 20:17,20:17:18,Mocha,Bagel,5.16,0.45,Mobile,In-Store,5.61
886,79,2,2025-01-28 21:22,21:22:54,Hot Chocolate,Sandwich,4.39,5.38,Card,Mobile App,9.78
887,401,2,2024-03-08 4:44,4:44:37,Mocha,Bagel,4.87,6.74,Mobile,In-Store,11.61
888,444,5,2025-01-23 16:38,16:38:25,Espresso,Cookie,3.99,3.19,Card,In-Store,7.18
889,343,5,2024-03-02 13:09,13:09:34,Espresso,Cookie,4.41,4.18,Card,Mobile App,8.59
890,344,4,2024-04-20 16:11,16:11:12,Tea,Bagel,5.36,3.21,Mobile,Mobile App,8.58
891,173,5,2025-01-29 15:04,15:04:12,Cold Brew,Cake Pop,4.41,2.40,Mobile,In-Store,6.81
892,467,3,2024-05-28 3:51,3:51:53,Americano,Protein Box,6.20,6.43,Mobile,In-Store,12.63
893,69,2,2024-02-27 20:41,20:41:57,Frappuccino,Muffin,5.39,2.18,Card,Mobile App,7.56
894,416,5,2024-03-23 5:59,5:59:04,Espresso,Muffin,4.82,5.78,Mobile,Mobile App,10.60
895,428,3,2024-09-19 4:17,4:17:27,Cappuccino,Sandwich,3.62,1.65,Cash,In-Store,5.27
896,449,3,2024-10-24 15:21,15:21:38,Latte,Croissant,5.00,2.00,Mobile,In-Store,7.00
897,87,3,2024-12-30 16:41,16:41:27,Mocha,Cake Pop,5.79,2.69,Cash,In-Store,8.49
898,101,3,2024-08-03 13:50,13:50:27,Latte,Sandwich,4.30,4.71,Mobile,In-Store,9.01
899,8,4,2024-06-13 12:13,12:13:23,Espresso,Oatmeal,5.92,3.64,Mobile,In-Store,9.56
900,333,3,2024-06-14 16:05,16:05:08,Espresso,Bagel,4.26,5.96,Card,Mobile App,10.22
901,200,4,2024-11-17 17:50,17:50:39,Cappuccino,Bagel,5.97,1.71,Card,In-Store,7.68
902,87,4,2025-02-03 0:25,0:25:26,Cappuccino,Sandwich,3.76,0.09,Mobile,Mobile App,3.84
903,43,3,2024-04-06 23:24,23:24:34,Latte,Muffin,6.10,6.21,Card,In-Store,12.31
904,385,2,2024-04-17 13:15,13:15:41,Tea,Muffin,5.00,6.57,Card,Mobile App,11.57
905,109,3,2024-12-30 15:28,15:28:45,Latte,Protein Box,4.39,0.48,Mobile,In-Store,4.87
906,435,3,2024-05-18 0:39,0:39:16,Espresso,None,4.30,4.89,Mobile,Mobile App,9.18
907,408,3,2024-12-18 7:24,7:24:09,Latte,Muffin,4.80,3.03,Card,In-Store,7.82
908,483,2,2025-01-19 23:17,23:17:23,Mocha,Bagel,6.50,6.35,Mobile,Mobile App,12.85
909,152,1,2024-11-22 1:19,1:19:24,Tea,Protein Box,4.16,7.00,Mobile,Mobile App,11.16
910,17,1,2024-09-04 9:23,9:23:30,Espresso,Muffin,3.81,6.81,Card,Mobile App,10.62
911,133,4,2024-10-30 7:12,7:12:29,Hot Chocolate,Oatmeal,5.26,6.22,Mobile,In-Store,11.47
912,148,4,2024-03-19 5:21,5:21:51,Espresso,Oatmeal,4.97,2.15,Mobile,Mobile App,7.12
913,277,2,2025-01-19 18:31,18:31:23,Latte,Cookie,5.07,6.50,Cash,In-Store,11.57
914,232,5,2024-03-23 16:24,16:24:45,Americano,Protein Box,5.50,4.27,Mobile,In-Store,9.77
915,314,1,2024-05-25 21:02,21:02:00,Hot Chocolate,Cake Pop,4.30,0.42,Card,In-Store,4.72
916,415,4,2024-11-28 2:29,2:29:21,Frappuccino,Cake Pop,6.23,3.66,Card,In-Store,9.89
917,366,1,2024-10-16 11:30,11:30:22,Espresso,Oatmeal,4.81,7.54,Mobile,In-Store,12.34
918,228,2,2024-07-03 14:37,14:37:15,Cold Brew,None,3.89,7.10,Mobile,Mobile App,10.99
919,139,2,2024-06-27 10:25,10:25:54,Cold Brew,Bagel,5.73,0.82,Mobile,Mobile App,6.55
920,436,5,2024-08-04 10:56,10:56:48,Espresso,Croissant,5.43,5.95,Mobile,In-Store,11.38
921,399,5,2024-06-04 11:40,11:40:27,Frappuccino,Muffin,4.45,6.45,Card,Mobile App,10.89
922,211,2,2024-11-01 4:38,4:38:46,Americano,None,5.36,2.17,Card,In-Store,7.54
923,391,4,2025-01-22 6:08,6:08:24,Hot Chocolate,Sandwich,4.16,3.77,Mobile,Mobile App,7.93
924,499,1,2024-08-15 5:52,5:52:01,Espresso,Cake Pop,4.83,5.69,Mobile,In-Store,10.52
925,28,3,2024-08-30 5:30,5:30:41,Mocha,Protein Box,6.20,3.51,Mobile,Mobile App,9.71
926,51,5,2024-12-15 21:32,21:32:49,Frappuccino,Croissant,3.90,0.90,Mobile,In-Store,4.80
927,491,3,2024-06-09 6:52,6:52:02,Frappuccino,Protein Box,4.66,5.65,Mobile,In-Store,10.31
928,442,4,2025-01-31 20:58,20:58:25,Latte,Cookie,5.96,7.29,Mobile,Mobile App,13.26
929,261,5,2024-02-29 14:07,14:07:57,Hot Chocolate,Cake Pop,6.41,5.22,Card,Mobile App,11.63
930,261,3,2025-02-04 3:45,3:45:59,Americano,Cookie,4.86,6.19,Mobile,Mobile App,11.05
931,350,4,2024-06-16 13:24,13:24:26,Mocha,Cookie,5.02,2.87,Mobile,In-Store,7.89
932,352,1,2024-06-18 14:20,14:20:55,Hot Chocolate,Oatmeal,5.22,1.47,Card,Mobile App,6.68
933,8,4,2024-10-08 16:32,16:32:48,Tea,Oatmeal,6.30,5.14,Mobile,Mobile App,11.44
934,320,5,2024-04-29 18:18,18:18:33,Latte,Cake Pop,6.07,2.62,Mobile,In-Store,8.70
935,138,2,2024-12-16 20:22,20:22:40,Cold Brew,Cookie,4.01,6.88,Mobile,In-Store,10.89
936,38,1,2024-09-29 0:26,0:26:04,Mocha,None,4.81,0.98,Mobile,Mobile App,5.79
937,111,3,2024-07-28 12:49,12:49:18,Hot Chocolate,Bagel,4.89,3.47,Mobile,Mobile App,8.36
938,480,5,2024-04-18 17:49,17:49:15,Cold Brew,Croissant,5.87,3.17,Cash,In-Store,9.04
939,368,2,2025-02-12 4:53,4:53:45,Mocha,Cookie,5.31,7.50,Mobile,In-Store,12.81
940,220,4,2024-12-07 12:01,12:01:44,Mocha,Sandwich,5.46,1.23,Cash,Mobile App,6.69
941,337,2,2024-03-09 20:03,20:03:37,Americano,Oatmeal,6.49,0.08,Mobile,In-Store,6.57
942,223,5,2024-04-29 9:45,9:45:37,Frappuccino,Muffin,3.72,1.90,Mobile,Mobile App,5.63
943,136,5,2024-06-06 8:27,8:27:29,Mocha,Cake Pop,4.17,6.56,Mobile,Mobile App,10.73
944,256,2,2024-08-18 18:57,18:57:51,Americano,Cookie,4.72,1.67,Mobile,In-Store,6.40
945,360,4,2025-01-07 18:34,18:34:37,Hot Chocolate,Cookie,4.54,1.93,Mobile,Mobile App,6.47
946,409,2,2024-10-01 1:16,1:16:57,Tea,Oatmeal,3.56,1.04,Mobile,In-Store,4.60
947,329,5,2024-05-31 5:21,5:21:14,Espresso,Protein Box,3.78,5.72,Mobile,In-Store,9.50
948,450,5,2024-09-02 20:16,20:16:07,Espresso,Protein Box,5.54,0.55,Mobile,In-Store,6.10
949,463,3,2024-05-30 13:49,13:49:37,Frappuccino,Croissant,6.14,2.65,Mobile,Mobile App,8.79
950,434,3,2024-06-03 15:34,15:34:47,Americano,Bagel,5.04,2.26,Mobile,Mobile App,7.30
951,451,1,2024-10-08 4:40,4:40:35,Tea,Cake Pop,5.12,4.44,Mobile,In-Store,9.56
952,49,5,2024-05-19 15:33,15:33:51,Latte,Protein Box,4.27,5.84,Card,Mobile App,10.11
953,292,3,2024-05-10 13:11,13:11:21,Hot Chocolate,Muffin,5.80,4.26,Card,In-Store,10.07
954,382,2,2024-10-27 13:07,13:07:20,Mocha,Muffin,5.76,7.45,Mobile,Mobile App,13.20
955,324,4,2024-08-13 17:38,17:38:11,Mocha,Cookie,5.27,7.61,Mobile,Mobile App,12.88
956,78,2,2024-06-03 0:30,0:30:19,Hot Chocolate,Bagel,4.14,2.89,Mobile,Mobile App,7.03
957,105,4,2025-01-17 17:46,17:46:17,Hot Chocolate,Bagel,3.79,6.22,Card,In-Store,10.01
958,169,3,2024-11-24 10:38,10:38:47,Americano,Croissant,3.69,5.91,Mobile,In-Store,9.60
959,217,1,2024-08-29 10:14,10:14:00,Mocha,Croissant,5.28,7.14,Card,Mobile App,12.42
960,378,2,2024-05-24 15:15,15:15:28,Espresso,Muffin,5.98,3.58,Mobile,In-Store,9.56
961,119,2,2024-06-29 10:43,10:43:04,Frappuccino,Cookie,6.07,4.24,Mobile,Mobile App,10.32
962,190,2,2024-10-05 10:46,10:46:22,Espresso,Sandwich,4.89,3.33,Mobile,Mobile App,8.22
963,255,4,2025-01-18 11:31,11:31:23,Cold Brew,Cookie,5.85,6.80,Mobile,In-Store,12.66
964,370,3,2024-11-30 11:38,11:38:41,Cappuccino,Cookie,6.34,1.84,Card,In-Store,8.18
965,266,2,2024-08-01 17:17,17:17:38,Tea,Cake Pop,4.33,1.92,Mobile,Mobile App,6.24
966,149,2,2024-10-06 22:01,22:01:05,Cold Brew,Cake Pop,4.69,2.98,Mobile,Mobile App,7.67
967,164,1,2024-07-26 14:45,14:45:41,Cappuccino,Bagel,6.29,1.84,Mobile,In-Store,8.14
968,140,1,2024-06-12 20:09,20:09:04,Hot Chocolate,Cake Pop,4.51,4.49,Card,In-Store,9.00
969,347,3,2024-02-27 7:50,7:50:56,Espresso,Protein Box,6.24,1.08,Mobile,In-Store,7.32
970,488,3,2025-01-06 20:32,20:32:44,Latte,Cookie,6.44,2.56,Mobile,Mobile App,9.00
971,258,5,2024-11-28 2:21,2:21:46,Frappuccino,Oatmeal,5.49,7.31,Mobile,In-Store,12.79
972,374,1,2024-04-26 18:10,18:10:21,Mocha,Protein Box,5.95,3.27,Mobile,Mobile App,9.22
973,269,5,2024-09-28 19:32,19:32:28,Latte,Bagel,5.75,5.99,Card,In-Store,11.73
974,181,4,2024-11-26 6:19,6:19:06,Cappuccino,Muffin,5.60,0.91,Mobile,Mobile App,6.51
975,160,5,2024-11-03 13:44,13:44:38,Espresso,Muffin,4.42,1.98,Mobile,Mobile App,6.40
976,351,2,2024-10-25 6:55,6:55:02,Hot Chocolate,None,3.67,6.46,Mobile,In-Store,10.13
977,400,5,2024-05-28 9:32,9:32:31,Espresso,Muffin,4.53,6.10,Cash,In-Store,10.63
978,288,3,2024-04-01 13:55,13:55:20,Tea,Sandwich,5.50,3.09,Mobile,In-Store,8.59
979,288,4,2024-04-25 9:52,9:52:03,Espresso,Cake Pop,3.81,7.64,Mobile,Mobile App,11.44
980,380,2,2025-01-28 23:33,23:33:55,Cold Brew,Croissant,3.54,7.29,Cash,In-Store,10.82
981,226,5,2024-07-23 8:29,8:29:09,Frappuccino,Sandwich,3.92,7.70,Mobile,In-Store,11.62
982,11,4,2024-10-27 0:22,0:22:46,Latte,Muffin,5.65,3.42,Cash,Mobile App,9.07
983,10,4,2024-09-28 7:13,7:13:20,Espresso,Bagel,6.42,1.58,Mobile,In-Store,8.00
984,271,2,2025-01-23 18:34,18:34:53,Espresso,Croissant,6.45,5.01,Mobile,In-Store,11.46
985,273,5,2024-10-06 23:22,23:22:56,Cappuccino,Croissant,4.98,5.48,Card,Mobile App,10.46
986,424,4,2025-02-10 18:07,18:07:51,Tea,Croissant,6.11,1.00,Card,Mobile App,7.11
987,402,4,2024-03-09 4:41,4:41:54,Espresso,Protein Box,5.71,6.29,Mobile,Mobile App,12.00
988,183,1,2024-06-23 12:56,12:56:16,Espresso,Oatmeal,5.00,0.14,Cash,Mobile App,5.15
989,457,4,2025-01-14 8:06,8:06:47,Mocha,None,5.22,3.86,Mobile,In-Store,9.08
990,153,1,2024-05-22 23:02,23:02:37,Espresso,None,3.91,2.65,Card,In-Store,6.56
991,488,5,2024-05-27 19:39,19:39:21,Hot Chocolate,Bagel,6.31,5.92,Mobile,In-Store,12.24
992,315,5,2024-04-20 23:17,23:17:25,Cold Brew,Oatmeal,4.56,2.50,Mobile,Mobile App,7.06
993,334,5,2024-11-20 4:14,4:14:40,Frappuccino,Croissant,4.84,6.61,Cash,In-Store,11.45
994,124,3,2024-04-15 18:19,18:19:08,Mocha,Croissant,5.51,4.76,Cash,In-Store,10.27
995,473,5,2025-02-20 20:47,20:47:35,Tea,Cake Pop,4.50,6.35,Mobile,In-Store,10.85
996,114,4,2024-05-19 14:23,14:23:20,Hot Chocolate,Muffin,4.26,7.91,Mobile,Mobile App,12.18
997,278,2,2024-05-28 16:37,16:37:56,Cold Brew,Croissant,5.39,5.43,Mobile,In-Store,10.83
998,500,1,2024-11-14 19:12,19:12:33,Frappuccino,Bagel,3.57,7.88,Mobile,In-Store,11.45
999,414,3,2025-01-07 10:51,10:51:25,Frappuccino,Cake Pop,5.66,0.23,Mobile,In-Store,5.89
1000,468,5,2024-04-23 4:00,4:00:06,Cold Brew,Sandwich,5.04,2.71,Mobile,Mobile App,7.75
1001,213,5,2024-12-27 19:26,19:26:45,Hot Chocolate,Sandwich,5.32,0.86,Mobile,Mobile App,6.18
1002,172,2,2025-02-01 14:33,14:33:32,Tea,Cake Pop,5.40,2.10,Card,In-Store,7.49
1003,288,2,2024-10-26 17:23,17:23:59,Tea,Protein Box,5.08,6.71,Mobile,Mobile App,11.79
1004,435,3,2025-01-10 18:14,18:14:53,Cappuccino,Muffin,5.25,0.26,Mobile,In-Store,5.51
1005,174,1,2024-09-09 16:36,16:36:09,Tea,Muffin,5.55,4.16,Mobile,In-Store,9.71
1006,113,5,2024-09-06 22:46,22:46:42,Cold Brew,Oatmeal,5.76,4.54,Card,Mobile App,10.30
1007,376,3,2024-07-07 0:22,0:22:45,Espresso,Muffin,5.68,4.49,Mobile,In-Store,10.17
1008,405,4,2024-02-28 10:18,10:18:30,Cold Brew,None,6.11,3.80,Mobile,Mobile App,9.91
1009,483,4,2024-06-10 12:05,12:05:00,Cold Brew,None,4.07,6.32,Card,Mobile App,10.39
1010,122,3,2025-02-10 10:32,10:32:04,Mocha,Cookie,4.70,1.07,Card,In-Store,5.77
1011,32,5,2024-03-26 11:18,11:18:29,Latte,Cookie,6.34,2.48,Card,In-Store,8.83
1012,222,3,2025-01-27 16:10,16:10:09,Espresso,Protein Box,4.69,4.93,Cash,Mobile App,9.62
1013,119,5,2024-03-06 20:04,20:04:55,Americano,Protein Box,3.87,5.53,Card,In-Store,9.40
1014,39,2,2024-03-21 17:10,17:10:32,Latte,Oatmeal,5.08,3.23,Card,Mobile App,8.31
1015,497,3,2024-06-13 17:07,17:07:21,Frappuccino,Cake Pop,3.83,7.00,Mobile,In-Store,10.83
1016,268,5,2024-06-18 19:11,19:11:13,Hot Chocolate,Oatmeal,4.11,3.32,Mobile,In-Store,7.43
1017,233,3,2025-01-09 20:21,20:21:00,Mocha,Protein Box,6.49,3.22,Mobile,Mobile App,9.72
1018,431,3,2024-12-13 17:18,17:18:27,Frappuccino,Muffin,5.12,0.29,Mobile,In-Store,5.41
1019,18,5,2025-01-09 4:13,4:13:48,Americano,Oatmeal,4.35,4.41,Mobile,In-Store,8.76
1020,149,5,2024-12-29 19:32,19:32:16,Espresso,Muffin,6.48,5.67,Mobile,In-Store,12.15
1021,397,1,2024-03-19 5:04,5:04:53,Cold Brew,Protein Box,6.40,0.92,Card,In-Store,7.32
1022,149,3,2024-10-18 5:45,5:45:00,Espresso,Bagel,4.82,2.44,Mobile,Mobile App,7.27
1023,126,4,2024-03-22 5:57,5:57:50,Mocha,Oatmeal,4.28,6.25,Mobile,Mobile App,10.53
1024,392,3,2024-03-02 10:53,10:53:51,Espresso,Oatmeal,6.02,2.93,Cash,In-Store,8.94
1025,302,3,2024-07-26 12:38,12:38:19,Tea,Cake Pop,5.65,1.93,Mobile,In-Store,7.58
1026,360,5,2024-11-11 15:55,15:55:10,Hot Chocolate,Cookie,5.56,5.38,Mobile,In-Store,10.94
1027,238,3,2024-03-29 21:03,21:03:45,Cold Brew,Protein Box,6.18,1.57,Mobile,Mobile App,7.75
1028,135,3,2024-04-10 21:16,21:16:13,Frappuccino,Oatmeal,5.57,7.17,Card,In-Store,12.73
1029,151,4,2024-11-20 2:31,2:31:00,Tea,Sandwich,4.35,0.84,Mobile,Mobile App,5.20
1030,236,5,2024-05-26 20:46,20:46:26,Tea,Croissant,5.58,5.65,Card,Mobile App,11.23
1031,224,3,2024-08-25 14:33,14:33:07,Tea,Protein Box,4.42,4.00,Mobile,In-Store,8.41
1032,203,2,2024-02-24 12:56,12:56:55,Americano,Cake Pop,5.78,6.96,Mobile,In-Store,12.74
1033,256,1,2024-09-16 6:20,6:20:36,Cold Brew,Cookie,5.36,1.01,Mobile,Mobile App,6.37
1034,86,4,2024-12-25 6:49,6:49:24,Americano,Bagel,3.73,5.42,Card,In-Store,9.16
1035,150,3,2025-01-21 20:56,20:56:34,Americano,Cake Pop,5.04,4.58,Card,In-Store,9.61
1036,235,2,2024-03-05 9:15,9:15:27,Hot Chocolate,Muffin,4.53,3.84,Card,Mobile App,8.37
1037,345,3,2024-06-21 16:57,16:57:10,Tea,Cake Pop,4.49,3.93,Card,In-Store,8.42
1038,22,3,2024-07-14 9:58,9:58:50,Americano,None,5.31,5.78,Mobile,Mobile App,11.08
1039,348,5,2025-02-11 3:24,3:24:20,Hot Chocolate,None,4.47,7.50,Card,In-Store,11.97
1040,285,5,2024-08-13 0:11,0:11:50,Latte,Oatmeal,5.83,0.73,Mobile,In-Store,6.56
1041,269,5,2024-05-09 18:49,18:49:44,Hot Chocolate,Muffin,3.71,0.16,Card,In-Store,3.87
1042,466,2,2025-02-18 1:52,1:52:50,Latte,Cookie,5.48,6.45,Mobile,In-Store,11.93
1043,258,3,2024-03-12 3:00,3:00:27,Cappuccino,Cake Pop,5.93,0.87,Mobile,Mobile App,6.79
1044,29,1,2025-02-15 20:15,20:15:57,Latte,Protein Box,5.52,7.89,Mobile,In-Store,13.41
1045,213,4,2024-09-07 20:26,20:26:14,Latte,Oatmeal,4.99,4.95,Mobile,In-Store,9.95
1046,463,5,2024-12-26 19:10,19:10:51,Mocha,None,6.35,5.21,Mobile,In-Store,11.56
1047,436,5,2024-05-24 11:47,11:47:28,Americano,Protein Box,4.40,1.59,Card,In-Store,5.99
1048,283,3,2024-03-16 12:31,12:31:49,Espresso,Protein Box,3.56,1.92,Mobile,In-Store,5.48
1049,50,3,2025-01-26 0:36,0:36:57,Cappuccino,Cake Pop,4.80,5.27,Mobile,In-Store,10.07
1050,95,2,2024-08-31 10:57,10:57:32,Americano,None,3.60,7.28,Card,Mobile App,10.88
1051,463,2,2024-07-21 3:09,3:09:12,Latte,Bagel,6.36,7.86,Mobile,Mobile App,14.22
1052,499,5,2024-03-15 4:51,4:51:58,Espresso,Cake Pop,4.13,1.58,Card,In-Store,5.71
1053,407,3,2024-09-30 13:17,13:17:28,Hot Chocolate,Sandwich,5.87,1.07,Mobile,In-Store,6.94
1054,88,1,2024-10-01 9:21,9:21:46,Tea,None,5.82,0.45,Cash,In-Store,6.27
1055,44,4,2024-12-12 4:06,4:06:06,Cold Brew,Oatmeal,4.15,6.95,Mobile,Mobile App,11.10
1056,461,3,2024-08-08 1:11,1:11:20,Latte,Cookie,5.36,2.36,Mobile,Mobile App,7.72
1057,278,3,2025-01-31 8:46,8:46:21,Tea,Sandwich,3.64,0.01,Mobile,In-Store,3.66
1058,171,2,2024-05-19 3:36,3:36:21,Tea,Bagel,4.95,1.79,Mobile,In-Store,6.74
1059,421,4,2025-02-20 9:42,9:42:12,Latte,Oatmeal,3.54,2.72,Cash,In-Store,6.27
1060,189,5,2024-10-10 14:31,14:31:52,Latte,Bagel,6.26,7.93,Mobile,Mobile App,14.19
1061,353,3,2024-12-01 18:19,18:19:35,Hot Chocolate,Bagel,6.43,4.19,Mobile,Mobile App,10.62
1062,184,5,2024-08-27 13:39,13:39:03,Hot Chocolate,Sandwich,4.17,1.64,Mobile,In-Store,5.80
1063,3,3,2024-05-08 4:03,4:03:20,Mocha,Muffin,4.12,2.68,Card,Mobile App,6.80
1064,191,5,2025-02-04 9:07,9:07:58,Latte,Bagel,5.76,2.64,Mobile,In-Store,8.40
1065,118,4,2024-06-06 19:44,19:44:05,Latte,Bagel,4.26,0.16,Cash,In-Store,4.42
1066,19,2,2024-09-09 15:05,15:05:08,Hot Chocolate,Sandwich,6.19,1.08,Mobile,Mobile App,7.27
1067,23,4,2024-03-24 17:56,17:56:39,Frappuccino,Cake Pop,5.22,5.56,Mobile,Mobile App,10.78
1068,413,1,2024-12-31 6:30,6:30:54,Hot Chocolate,Croissant,4.55,0.96,Mobile,Mobile App,5.51
1069,30,2,2025-01-01 8:34,8:34:58,Frappuccino,Bagel,6.00,1.85,Card,In-Store,7.84
1070,295,4,2024-08-21 9:35,9:35:27,Latte,Sandwich,4.98,2.81,Card,Mobile App,7.79
1071,108,1,2024-03-27 5:38,5:38:45,Hot Chocolate,Oatmeal,6.23,6.06,Mobile,Mobile App,12.30
1072,367,3,2024-06-15 11:37,11:37:55,Mocha,Cake Pop,6.28,4.66,Mobile,In-Store,10.94
1073,281,3,2024-06-02 15:06,15:06:06,Americano,Cake Pop,4.00,5.51,Card,Mobile App,9.51
1074,128,5,2024-08-14 8:51,8:51:04,Cappuccino,Oatmeal,3.51,4.54,Mobile,In-Store,8.04
1075,229,2,2025-01-20 11:44,11:44:44,Cappuccino,Cake Pop,6.45,5.47,Mobile,Mobile App,11.92
1076,111,3,2024-03-20 0:37,0:37:42,Hot Chocolate,Bagel,6.22,0.02,Mobile,In-Store,6.24
1077,136,2,2024-05-06 22:54,22:54:25,Americano,Sandwich,3.67,7.45,Mobile,Mobile App,11.11
1078,362,3,2024-06-03 9:01,9:01:44,Espresso,Croissant,6.00,0.89,Mobile,Mobile App,6.89
1079,186,5,2024-03-18 6:00,6:00:17,Espresso,Muffin,4.87,3.25,Mobile,In-Store,8.12
